epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
1,15049,,0.3584475517272949,,,,,
1,15099,,0.34923699498176575,,,,,
1,15149,,0.3343660235404968,,,,,
1,15199,,0.327017605304718,,,,,
1,15249,,0.3991055488586426,,,,,
1,15299,,0.40509265661239624,,,,,
1,15349,,0.35965538024902344,,,,,
1,15399,,0.33835750818252563,,,,,
1,15449,,0.3428182601928711,,,,,
1,15499,,0.4635658264160156,,,,,
1,15549,,0.3546890616416931,,,,,
1,15599,,0.33728060126304626,,,,,
1,15649,,0.4598538279533386,,,,,
1,15699,,0.4047006070613861,,,,,
1,15749,,0.4084934890270233,,,,,
1,15799,,0.36966246366500854,,,,,
1,15849,,0.45441415905952454,,,,,
1,15899,,0.3884396553039551,,,,,
1,15949,,0.31121858954429626,,,,,
1,15999,,0.4381124675273895,,,,,
1,16049,,0.35956472158432007,,,,,
1,16099,,0.33209773898124695,,,,,
1,16149,,0.3442975580692291,,,,,
1,16199,,0.4004766345024109,,,,,
1,16249,,0.33466508984565735,,,,,
1,16299,,0.3319811224937439,,,,,
1,16349,,0.38753780722618103,,,,,
1,16399,,0.40434932708740234,,,,,
1,16449,,0.4021187722682953,,,,,
1,16499,,0.3497922420501709,,,,,
1,16549,,0.341982901096344,,,,,
1,16599,,0.3373938500881195,,,,,
1,16649,,0.3600403964519501,,,,,
1,16699,,0.34546470642089844,,,,,
1,16749,,0.3804241120815277,,,,,
1,16799,,0.3375004231929779,,,,,
1,16849,,0.41814762353897095,,,,,
1,16899,,0.39034804701805115,,,,,
1,16949,,0.4761960506439209,,,,,
1,16999,,0.35250240564346313,,,,,
1,17049,,0.36961016058921814,,,,,
1,17099,,0.3958723545074463,,,,,
1,17149,,0.38900408148765564,,,,,
1,17199,,0.3540079891681671,,,,,
1,17249,,0.38835471868515015,,,,,
1,17299,,0.4758366048336029,,,,,
1,17349,,0.3189069330692291,,,,,
1,17399,,0.38180115818977356,,,,,
1,17449,,0.3943222463130951,,,,,
1,17499,,0.32977956533432007,,,,,
1,17549,,0.3504592478275299,,,,,
1,17599,,0.3818657100200653,,,,,
1,17649,,0.29594215750694275,,,,,
1,17699,,0.4409811198711395,,,,,
1,17749,,0.38485267758369446,,,,,
1,17789,,,0.8151258826255798,11820595.0,1.8061691522598267,1.5380048751831055,0.4601061940193176
1,17789,0.4173300862312317,,,,,,
